ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:23,Belfast,028 9028 4800     ,00:00:42,0,0.06
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:24,Belfast,028 9044 7644     ,00:00:20,0,0.045
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:25,Mobile Phone,07919 278136      ,00:00:45,0,0.135
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:26,Belfast,028 9032 1966     ,00:01:34,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:27,Magherafelt,028 7963 2465     ,00:01:26,0,0.145
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,16:32,0870 Numbers,08709 074798      ,00:00:08,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:33,Magherafelt,028 7963 2465     ,00:00:54,0,0.105
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:37,Belfast,028 9047 1480     ,00:01:13,0,0.08
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:39,Belfast,028 9027 8800     ,00:04:03,0,0.195
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:42,Mobile Phone,07920 187555      ,00:02:04,0,0.31
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:43,Belfast,028 9055 3300     ,00:04:02,0,0.195
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:43,Mobile Phone,07919 278136      ,00:02:40,0,0.395
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,16:47,0870 Numbers,08707 067682      ,00:00:44,0,0.05
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,16:47,Czech Rp mbl,4.20602E+11,00:02:20,0,1.55
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:47,Belfast,028 9028 2898     ,00:00:56,0,0.07
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:50,Belfast,028 9080 9080     ,00:00:16,0,0.045
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:51,Belfast,028 9080 9080     ,00:00:14,0,0.04
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:52,Mobile Phone,07915 625488      ,00:02:05,0,0.435
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:54,Magherafelt,028 7963 2465     ,00:01:18,0,0.135
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,16:55,Ireland Rep,35317012532,00:00:34,0,0.08
Local         ,2890735600,90735600/0001  ,,29/01/2007,17:08,Belfast,028 9073 0660     ,00:00:21,0,0.045
Local         ,2890735600,90735600/0001  ,,29/01/2007,17:16,Belfast,028 9087 8287     ,00:00:03,0,0.035
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,17:19,Mobile Phone,07751 860899      ,00:04:31,0,0.53
Other         ,2890735600,90735600/0001  ,,29/01/2007,17:25,Special Svce,0871 2260808      ,00:20:23,0,1.735
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:13,Belfast,028 9044 2429     ,00:00:41,0,0.06
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:14,Belfast,028 9045 8080     ,00:00:36,0,0.055
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:18,Carryduff,028 9081 3105     ,00:00:57,0,0.07
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:38,Belfast,028 9044 2429     ,00:00:40,0,0.06
0870 numbers      ,2890735600,90735600/0001  ,,30/01/2007,08:42,0870 Numbers,08707 330333      ,00:03:12,0,0.216
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:44,Belfast,028 9026 1903     ,00:00:05,0,0.035
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:45,Belfast,028 9058 7525     ,00:10:53,0,0.47
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,08:48,Ireland Rep,35317012532,00:00:04,0,0.04
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,08:50,Mobile Phone,07841 956055      ,00:00:24,0,0.075
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:50,Belfast,028 9074 2229     ,00:00:58,0,0.07
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,08:52,Ireland Rep,3.53469E+11,00:00:38,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,08:54,London,020 8574 5431     ,00:00:54,0,0.105
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:56,Belfast,028 9053 4157     ,00:00:15,0,0.04
Local         ,2890735600,90735600/0001  ,,30/01/2007,08:57,Belfast,028 9044 2429     ,00:00:10,0,0.04
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:01,Belfast,028 9032 2726     ,00:01:12,0,0.08
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,09:03,Ireland Rep,35317012532,00:00:09,0,0.045
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:04,Belfast,028 9026 1903     ,00:00:30,0,0.05
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,09:04,Mobile Phone,07841 560744      ,00:00:35,0,0.095
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:05,Belfast,028 9022 4000     ,00:01:12,0,0.08
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,09:05,Ireland Rep,35317012532,00:00:24,0,0.065
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,09:06,Newry,028 3025 0450     ,00:03:49,0,0.34
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:08,Carrickfergu,028 9335 1727     ,00:00:25,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,09:09,London,020 8878 9161     ,00:01:13,0,0.13
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:09,Belfast,028 9023 0212     ,00:01:53,0,0.11
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:13,Newtownards,028 9182 0422     ,00:00:57,0,0.07
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:17,Moira,028 9261 1611     ,00:07:34,0,0.335
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:17,Bangor NI,028 9145 4457     ,00:00:42,0,0.06
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:18,Belfast,028 9022 4005     ,00:04:48,0,0.225
0845 numbers       ,2890735600,90735600/0001  ,,30/01/2007,09:19,0845 Numbers,08457 455455      ,00:03:04,0,0.104
0845 numbers       ,2890735600,90735600/0001  ,,30/01/2007,09:20,0845 Numbers,08456 066854      ,00:03:08,0,0.106
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,09:20,Magherafelt,028 7963 2465     ,00:04:35,0,0.4
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:21,Newtownards,028 9182 1010     ,00:00:59,0,0.07
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:23,Belfast,028 9065 3777     ,00:00:46,0,0.065
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,09:25,Ireland Rep,35317012532,00:01:33,0,0.155
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,09:26,Strabane,028 7138 1313     ,00:02:15,0,0.21
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,09:41,Mobile Phone,07920 187555      ,00:00:30,0,0.1
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,09:41,Mobile Phone,07920 187555      ,00:00:03,0,0.04
0870 numbers      ,2890735600,90735600/0001  ,,30/01/2007,09:44,0870 Numbers,08709 074798      ,00:00:37,0,0.05
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:49,Belfast,028 9053 4157     ,00:00:15,0,0.04
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,09:50,Mobile Phone,07919 496126      ,00:01:28,0,0.23
Local         ,2890735600,90735600/0001  ,,30/01/2007,09:53,Comber,028 9187 8956     ,00:01:28,0,0.09
0870 numbers      ,2890735600,90735600/0001  ,,30/01/2007,09:54,0870 Numbers,08709 074798      ,00:00:06,0,0.05
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:01,Belfast,028 9050 1910     ,00:00:54,0,0.07
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,10:01,,4.92118E+13,00:28:16,0,8.51
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:04,Magherafelt,028 7963 2465     ,00:01:30,0,0.15
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:04,Londonderry,028 7126 8399     ,00:00:10,0,0.045
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:05,Belfast,028 9066 9444     ,00:00:56,0,0.07
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:08,Londonderry,028 7135 2222     ,00:03:20,0,0.3
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,10:11,Mobile Phone,07880 504469      ,00:00:30,0,0.1
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,10:11,Germany,4.92118E+11,00:05:28,0,1.67
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:12,Londonderry,028 7137 3502     ,00:00:19,0,0.06
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,10:15,Mobile Phone,07920 187557      ,00:03:10,0,0.46
0870 numbers      ,2890735600,90735600/0001  ,,30/01/2007,10:17,0870 Numbers,08709 074798      ,00:00:03,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:17,Londonderry,028 7134 1393     ,00:01:59,0,0.19
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:17,Belfast,028 9053 3350     ,00:05:06,0,0.235
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:19,Ballymena,028 2565 2437     ,00:01:37,0,0.16
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:26,Ballymena,028 2565 2437     ,00:00:37,0,0.08
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:26,Belfast,028 9053 4157     ,00:00:16,0,0.045
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,10:31,Mobile Phone,07919 496126      ,00:00:49,0,0.145
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,10:32,Mobile Phone,07968 185481      ,00:00:28,0,0.085
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:33,Belfast,028 9045 5377     ,00:00:48,0,0.065
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,10:40,Mobile Phone,07968 185481      ,00:01:01,0,0.15
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:40,Belfast,028 9053 4422     ,00:00:13,0,0.04
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:41,Lisburn,028 9266 2254     ,00:00:54,0,0.07
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:42,Maze,028 9262 1884     ,00:00:47,0,0.065
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:47,Belfast,028 9053 4060     ,00:04:13,0,0.2
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:47,London,020 8287 1124     ,00:00:44,0,0.09
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:49,Belfast,028 9046 7771     ,00:00:20,0,0.045
0845 numbers       ,2890735600,90735600/0001  ,,30/01/2007,10:52,0845 Numbers,08456 007020      ,00:00:58,0,0.05
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,10:54,Mobile Phone,07920 187557      ,00:05:35,0,0.79
0845 numbers       ,2890735600,90735600/0001  ,,30/01/2007,10:55,0845 Numbers,08456 007020      ,00:01:38,0,0.055
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,10:55,Londonderry,028 7126 0428     ,00:01:24,0,0.145
0845 numbers       ,2890735600,90735600/0001  ,,30/01/2007,10:56,0845 Numbers,08456 007020      ,00:07:19,0,0.246
Local         ,2890735600,90735600/0001  ,,30/01/2007,10:59,Belfast,028 9023 8118     ,00:00:35,0,0.055
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,11:00,Ireland Rep,35318848890,00:01:47,0,0.175
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,11:04,Eglinton,028 7181 0106     ,00:00:45,0,0.09
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:04,Belfast,028 9046 7771     ,00:00:33,0,0.055
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:07,Belfast,028 9023 0212     ,00:00:41,0,0.06
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:08,Belfast,028 9045 5377     ,00:00:25,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,11:08,Coleraine,028 7035 3030     ,00:02:14,0,0.21
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,11:09,Mobile Phone,07968 185481      ,00:01:26,0,0.2
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,11:10,Maghera,028 7964 4344     ,00:02:13,0,0.21
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,11:10,Cullybackey,028 2588 0346     ,00:01:05,0,0.12
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,11:12,Mobile Phone,07801 370554      ,00:12:31,0,1.41
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,11:16,Mobile Phone,07920 832443      ,00:02:28,0,0.365
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:16,Donaghadee,028 9188 2801     ,00:01:21,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,11:17,Londonderry,028 7137 4550     ,00:00:25,0,0.065
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,11:18,Ireland Rep,35318848890,00:01:32,0,0.155
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:19,Belfast,028 9027 9090     ,00:07:09,0,0.32
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:20,Antrim,028 9448 3800     ,00:00:30,0,0.05
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,11:21,Mobile Phone,07841 103485      ,00:00:07,0,0.045
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:21,Belfast,028 9027 9095     ,00:01:52,0,0.105
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:22,Belfast,028 9046 7773     ,00:00:07,0,0.035
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:22,Belfast,028 9046 7771     ,00:00:04,0,0.035
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:22,Belfast,028 9053 4154     ,00:00:14,0,0.04
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:23,Belfast,028 9073 5660     ,00:00:16,0,0.045
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:23,Belfast,028 9046 7801     ,00:00:03,0,0.035
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:24,Belfast,028 9046 7700     ,00:03:46,0,0.185
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:26,Belfast,028 9020 0666     ,00:02:26,0,0.13
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,11:27,Londonderry,028 7134 2637     ,00:01:07,0,0.12
Intnl         ,2890735600,90735600/0001  ,,30/01/2007,11:28,Irish Rp mbl,3.53851E+11,00:05:19,0,2.425
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:28,Belfast,028 9023 0212     ,00:02:52,0,0.145
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,11:32,Ballymena,028 2565 2437     ,00:01:03,0,0.115
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:33,Belfast,028 9024 0310     ,00:00:17,0,0.045
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,11:35,Mobile Phone,07835 893449      ,00:11:54,0,1.34
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:37,Belfast,028 9077 1741     ,00:00:56,0,0.07
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:38,Belfast,028 9046 7770     ,00:00:32,0,0.055
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:47,Belfast,028 9060 2707     ,00:00:24,0,0.05
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:49,Belfast,028 9045 8080     ,00:00:49,0,0.065
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:49,Belfast,028 9073 5660     ,00:01:14,0,0.08
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:50,Belfast,028 9032 6777     ,00:01:07,0,0.075
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:50,Belfast,028 9053 4160     ,00:00:53,0,0.07
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:53,Belfast,028 9032 6777     ,00:00:44,0,0.06
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:55,Belfast,028 9023 2666     ,00:01:02,0,0.075
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:55,Belfast,028 9062 7496     ,00:00:05,0,0.035
Local         ,2890735600,90735600/0001  ,,30/01/2007,11:56,Belfast,028 9087 2030     ,00:02:11,0,0.12
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,12:00,Mobile Phone,07880 504469      ,00:00:24,0,0.085
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:02,Belfast,028 9073 5660     ,00:01:06,0,0.075
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:03,Newtownards,028 9182 8255     ,00:01:06,0,0.075
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:04,Belfast,028 9032 2726     ,00:01:33,0,0.095
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:05,Bangor NI,028 9127 0111     ,00:03:16,0,0.165
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:07,Belfast,028 9053 4157     ,00:00:35,0,0.055
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:15,Belfast,028 9062 7496     ,00:00:04,0,0.035
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,12:16,Mobile Phone,07920 187557      ,00:01:53,0,0.29
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:16,Lisburn,028 9267 4447     ,00:01:06,0,0.075
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:16,Belfast,028 9053 4160     ,00:00:46,0,0.065
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:17,Belfast,028 9073 8211     ,00:00:35,0,0.055
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:22,Belfast,028 9032 4565     ,00:00:23,0,0.05
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:26,Belfast,028 9066 6661     ,00:01:02,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,12:27,Newcastle NI,028 4372 3113     ,00:03:44,0,0.33
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,12:29,Magherafelt,028 7963 2465     ,00:02:38,0,0.245
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:32,Belfast,028 9023 8061     ,00:13:42,0,0.58
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,12:32,Mobile Phone,07779 239573      ,00:04:07,0,0.515
0870 numbers      ,2890735600,90735600/0001  ,,30/01/2007,12:34,0870 Numbers,08706 092430      ,00:29:42,0,1.999
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,12:35,Londonderry,028 7127 1323     ,00:01:06,0,0.12
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,12:35,Mobile Phone,07747 012191      ,00:05:38,0,0.795
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:38,Crumlin,028 9445 2389     ,00:10:00,0,0.43
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:39,Belfast,028 9087 2030     ,00:03:52,0,0.185
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,12:40,Londonderry,028 7126 7143     ,00:01:01,0,0.115
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,12:43,Mobile Phone,07980 186336      ,00:00:03,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,12:50,Londonderry,028 7137 0017     ,00:00:42,0,0.09
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:52,Belfast,028 9053 4160     ,00:00:10,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,12:53,Londonderry,028 7126 6117     ,00:01:09,0,0.125
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,12:56,Mobile Phone,07747 012191      ,00:00:24,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,12:57,Downpatrick,028 4461 3711     ,00:04:13,0,0.37
Local         ,2890735600,90735600/0001  ,,30/01/2007,12:57,Hillsborough,028 9268 0900     ,00:01:08,0,0.08
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:04,Mobile Phone,07841 103485      ,00:01:28,0,0.195
Local         ,2890735600,90735600/0001  ,,30/01/2007,13:04,Belfast,028 9062 7496     ,00:00:04,0,0.035
Local         ,2890735600,90735600/0001  ,,30/01/2007,13:05,Belfast,028 9052 4031     ,00:00:38,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,13:24,Newry,028 3025 4962     ,00:02:07,0,0.2
Local         ,2890735600,90735600/0001  ,,30/01/2007,13:25,Belfast,028 9053 4170     ,00:00:09,0,0.04
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:27,Mobile Phone,07904 617544      ,00:00:07,0,0.05
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:40,Mobile Phone,07786 333908      ,00:02:37,0,0.385
Local         ,2890735600,90735600/0001  ,,30/01/2007,13:41,Belfast,028 9053 4160     ,00:01:31,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,30/01/2007,13:43,Newry,028 3026 6811     ,00:00:09,0,0.045
Local         ,2890735600,90735600/0001  ,,30/01/2007,13:45,Belfast,028 9026 1900     ,00:01:02,0,0.075
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:46,Mobile Phone,07733 122256      ,00:01:47,0,0.275
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:48,Mobile Phone,07835 226006      ,00:02:10,0,0.27
Local         ,2890735600,90735600/0001  ,,30/01/2007,13:49,Belfast,028 9046 7770     ,00:00:06,0,0.035
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:50,Mobile Phone,07798 607117      ,00:00:39,0,0.12
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:50,Mobile Phone,07919 496126      ,00:00:36,0,0.115
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:51,Mobile Phone,07801 370554      ,00:09:28,0,1.075
Local         ,2890735600,90735600/0001  ,,30/01/2007,13:55,Belfast,028 9046 7770     ,00:00:03,0,0.035
0845 numbers       ,2890735600,90735600/0001  ,,30/01/2007,13:56,0845 Numbers,08450 683000      ,00:05:53,0,0.198
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,13:57,Mobile Phone,07920 187557      ,00:03:04,0,0.45
Local         ,2890735600,90735600/0001  ,,30/01/2007,14:02,Belfast,028 9026 1900     ,00:00:54,0,0.07
Mobile        ,2890735600,90735600/0001  ,,30/01/2007,14:03,Mobile Phone,07717 496854      ,00:00:21,0,0.08
