ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,15:28,Newry,028 3025 4962     ,00:01:20,0,0.14
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,15:33,Mobile Phone,07917 544421      ,00:00:08,0,0.05
Local         ,2890735600,90735600/0001  ,,25/10/2006,15:33,Belfast,028 9024 8686     ,00:07:21,0,0.325
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,15:35,Kilrea,028 2954 0191     ,00:04:15,0,0.37
0870 numbers      ,2890735600,90735600/0001  ,,25/10/2006,15:37,0870 Numbers,0870 7067483      ,00:00:24,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,15:38,Mobile Phone,07968 185481      ,00:00:56,0,0.14
Local         ,2890735600,90735600/0001  ,,25/10/2006,15:43,Lisburn,028 9267 5321     ,00:02:25,0,0.13
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,15:46,Lurgan,028 3832 6601     ,00:02:55,0,0.265
Local         ,2890735600,90735600/0001  ,,25/10/2006,15:46,Belfast,028 9066 6033     ,00:00:04,0,0.035
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,15:48,Kilrea,028 2954 0191     ,00:00:19,0,0.06
Local         ,2890735600,90735600/0001  ,,25/10/2006,15:48,Belfast,028 9062 8877     ,00:00:43,0,0.06
Intnl         ,2890735600,90735600/0001  ,,25/10/2006,15:48,Germany,49211865250,00:01:57,0,0.615
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,15:50,Lurgan,028 3832 6601     ,00:01:55,0,0.185
Local         ,2890735600,90735600/0001  ,,25/10/2006,15:55,Glengormley,028 9083 0577     ,00:01:11,0,0.08
Local         ,2890735600,90735600/0001  ,,25/10/2006,15:55,Belfast,028 9037 0030     ,00:00:13,0,0.04
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,15:55,Mobile Phone,07894 820008      ,00:00:04,0,0.04
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,15:56,Mobile Phone,07971 570334      ,00:00:04,0,0.04
Local         ,2890735600,90735600/0001  ,,25/10/2006,15:58,Belfast,028 9065 0222     ,00:02:03,0,0.115
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:02,Belfast,028 9046 7771     ,00:04:05,0,0.195
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:02,Belfast,028 9028 4800     ,00:00:33,0,0.055
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:04,Mobile Phone,07968 185481      ,00:02:01,0,0.27
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:07,Belfast,028 9073 2273     ,00:02:42,0,0.14
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,16:14,Kilrea,028 2954 0191     ,00:02:55,0,0.265
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,16:15,Aberdeen,01224 4114616     ,00:00:08,0,0.045
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:17,Mobile Phone,07730 674808      ,00:00:34,0,0.095
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:18,Mobile Phone,07968 185481      ,00:00:38,0,0.105
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:19,Mobile Phone,07968 185481      ,00:00:13,0,0.06
Intnl         ,2890735600,90735600/0001  ,,25/10/2006,16:19,Canada,14036192125,00:00:18,0,0.105
Intnl         ,2890735600,90735600/0001  ,,25/10/2006,16:19,Canada,14036192125,00:00:10,0,0.075
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:23,Mobile Phone,07971 570334      ,00:02:21,0,0.31
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:23,Belfast,028 9040 3726     ,00:00:34,0,0.055
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:24,Belfast,028 9066 3122     ,00:01:45,0,0.1
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:26,Mobile Phone,07768 460499      ,00:02:51,0,0.42
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:28,Mobile Phone,07968 185481      ,00:02:46,0,0.36
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:29,Killinchy,028 9754 2947     ,00:01:33,0,0.095
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:30,Mobile Phone,07968 185481      ,00:00:26,0,0.085
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:31,Belfast,028 9062 8877     ,00:02:34,0,0.135
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:32,Mobile Phone,07787 562880      ,00:00:47,0,0.14
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:34,Mobile Phone,07710 377061      ,00:00:28,0,0.085
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:36,Belfast,028 9037 1717     ,00:00:36,0,0.055
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:36,Belfast,028 9072 3103     ,00:04:26,0,0.21
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:38,Mobile Phone,07968 185481      ,00:00:38,0,0.105
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:38,Mobile Phone,07968 185481      ,00:00:23,0,0.08
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:39,Mobile Phone,07810 336232      ,00:09:50,0,1.365
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:39,Mobile Phone,07710 413131      ,00:00:32,0,0.09
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:43,Mobile Phone,07841 560744      ,00:02:12,0,0.275
Ntnl          ,2890735600,90735600/0001  ,,25/10/2006,16:45,Coleraine,028 7032 7112     ,00:06:15,0,0.53
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:50,Belfast,028 9062 8877     ,00:01:43,0,0.1
0870 numbers      ,2890735600,90735600/0001  ,,25/10/2006,16:50,0870 Numbers,0870 9074798      ,00:00:42,0,0.05
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:54,Belfast,028 9062 8877     ,00:00:17,0,0.045
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:55,Mobile Phone,07764 140317      ,00:02:36,0,0.32
Local         ,2890735600,90735600/0001  ,,25/10/2006,16:56,Belfast,028 9047 1361     ,00:02:05,0,0.115
Intnl         ,2890735600,90735600/0001  ,,25/10/2006,16:56,Germany,4.92118E+11,00:00:59,0,0.325
Intnl         ,2890735600,90735600/0001  ,,25/10/2006,16:59,Irish Rp mbl,3.53862E+11,00:00:05,0,0.07
Mobile        ,2890735600,90735600/0001  ,,25/10/2006,16:59,Mobile Phone,07732 744042      ,00:02:22,0,0.295
Local         ,2890735600,90735600/0001  ,,25/10/2006,17:03,Belfast,028 9077 4616     ,00:00:46,0,0.065
0870 numbers      ,2890735600,90735600/0001  ,,25/10/2006,17:07,0870 Numbers,0870 9074798      ,00:02:24,0,0.162
Local         ,2890735600,90735600/0001  ,,25/10/2006,17:17,Belfast,028 9044 2429     ,00:00:05,0,0.035
Intnl         ,2890735600,90735600/0001  ,,25/10/2006,17:42,Irish Rp mbl,3.53862E+11,00:00:47,0,0.385
Local         ,2890735600,90735600/0001  ,,26/10/2006,02:33,Belfast,028 9044 2429     ,00:03:50,0,0.07
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,06:50,Mobile Phone,07917 544421      ,00:00:44,0,0.085
Local         ,2890735600,90735600/0001  ,,26/10/2006,06:55,Belfast,028 9053 4555     ,00:00:10,0,0.035
Local         ,2890735600,90735600/0001  ,,26/10/2006,06:55,Belfast,028 9053 4555     ,00:00:26,0,0.035
Local         ,2890735600,90735600/0001  ,,26/10/2006,07:11,Killinchy,028 9754 2947     ,00:02:08,0,0.055
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,08:04,Mobile Phone,07747 012191      ,00:04:14,0,0.605
Ntnl          ,2890735600,90735600/0001  ,,26/10/2006,08:41,Nottingham,0115 901 6152     ,00:00:22,0,0.06
Local         ,2890735600,90735600/0001  ,,26/10/2006,08:50,Belfast,028 9044 2429     ,00:00:05,0,0.035
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,08:54,Mobile Phone,07920 187555      ,00:01:57,0,0.295
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,08:55,Mobile Phone,07917 544421      ,00:00:07,0,0.05
Intnl         ,2890735600,90735600/0001  ,,26/10/2006,08:56,Irish Rp mbl,3.53871E+12,00:00:20,0,0.18
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,09:01,Mobile Phone,07917 544421      ,00:00:02,0,0.035
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,09:04,Mobile Phone,07917 544421      ,00:00:02,0,0.035
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:06,Belfast,028 9053 4570     ,00:00:11,0,0.04
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:07,Newtownards,028 9181 0532     ,00:00:10,0,0.04
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:08,Belfast,028 9027 9090     ,00:00:09,0,0.04
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:12,Belfast,028 9024 2111     ,00:00:39,0,0.06
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,09:21,Mobile Phone,07711 591160      ,00:03:14,0,0.39
Intnl         ,2890735600,90735600/0001  ,,26/10/2006,09:24,Germany,49211865250,00:00:56,0,0.31
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:27,Belfast,028 9068 2994     ,00:04:58,0,0.23
0870 numbers      ,2890735600,90735600/0001  ,,26/10/2006,09:36,0870 Numbers,0870 0104320      ,00:00:07,0,0.05
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:42,Belfast,028 9045 3325     ,00:01:02,0,0.075
Intnl         ,2890735600,90735600/0001  ,,26/10/2006,09:43,Germany,4.92118E+11,00:05:44,0,1.75
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:46,Belfast,028 9067 1979     ,00:00:56,0,0.07
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:47,Belfast,028 9046 5192     ,00:00:34,0,0.055
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:50,Crumlin,028 9445 1400     ,00:00:42,0,0.06
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:50,Belfast,028 9066 3122     ,00:01:47,0,0.105
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:54,Lisburn,028 9264 0827     ,00:10:28,0,0.45
Local         ,2890735600,90735600/0001  ,,26/10/2006,09:58,Belfast,028 9027 9090     ,00:00:08,0,0.04
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,09:58,Mobile Phone,07917 544421      ,00:00:03,0,0.04
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,10:01,Mobile Phone,07787 510659      ,00:01:07,0,0.185
0870 numbers      ,2890735600,90735600/0001  ,,26/10/2006,10:04,0870 Numbers,0870 7067185      ,00:00:53,0,0.06
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,10:06,Mobile Phone,07894 820008      ,00:00:28,0,0.085
0845 numbers       ,2890735600,90735600/0001  ,,26/10/2006,10:08,0845 Numbers,0845 4024000      ,00:04:42,0,0.158
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,10:09,Mobile Phone,07920 832282      ,00:01:43,0,0.265
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:10,Lisburn,028 9262 5891     ,00:00:34,0,0.055
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:11,Belfast,028 9068 2994     ,00:01:19,0,0.085
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:12,Belfast,028 9027 9090     ,00:00:03,0,0.035
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:13,Belfast,028 9024 1818     ,00:00:17,0,0.045
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:17,Belfast,028 9024 2111     ,00:00:34,0,0.055
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:18,Belfast,028 9087 5974     ,00:04:02,0,0.195
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:25,Belfast,028 9027 9090     ,00:00:43,0,0.06
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:26,Newtownards,028 9181 2168     ,00:03:16,0,0.165
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,10:27,Mobile Phone,07909 994990      ,00:00:56,0,0.16
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:39,Lisburn,028 9264 0827     ,00:00:43,0,0.06
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:41,Belfast,028 9068 2994     ,00:04:22,0,0.205
Local         ,2890735600,90735600/0001  ,,26/10/2006,10:58,Belfast,028 9024 3686     ,00:01:55,0,0.11
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,10:58,Mobile Phone,07802 380005      ,00:01:05,0,0.15
Local         ,2890735600,90735600/0001  ,,26/10/2006,11:03,Belfast,028 9027 9090     ,00:00:50,0,0.065
0870 numbers      ,2890735600,90735600/0001  ,,26/10/2006,11:06,0870 Numbers,0870 7067185      ,00:00:03,0,0.05
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,11:07,Mobile Phone,07968 185481      ,00:00:20,0,0.07
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,11:10,Mobile Phone,07917 544421      ,00:00:33,0,0.105
Local         ,2890735600,90735600/0001  ,,26/10/2006,11:12,Castlereagh,028 9044 9101     ,00:02:18,0,0.125
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,11:38,Mobile Phone,07764 275349      ,00:00:21,0,0.07
Local         ,2890735600,90735600/0001  ,,26/10/2006,11:41,Newtownards,028 9181 3444     ,00:01:06,0,0.075
Local         ,2890735600,90735600/0001  ,,26/10/2006,11:45,Castlereagh,028 9044 9101     ,00:02:00,0,0.11
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,11:48,Mobile Phone,07920 187555      ,00:05:03,0,0.715
Local         ,2890735600,90735600/0001  ,,26/10/2006,11:50,Belfast,028 9069 2334     ,00:00:19,0,0.045
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,11:56,Mobile Phone,07841 560744      ,00:03:07,0,0.375
Local         ,2890735600,90735600/0001  ,,26/10/2006,12:01,Comber,028 9187 8982     ,00:01:02,0,0.075
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,12:05,Mobile Phone,07880 504469      ,00:00:49,0,0.145
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,12:08,Mobile Phone,07917 544421      ,00:00:25,0,0.09
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,12:16,Mobile Phone,07920 832282      ,00:00:12,0,0.06
Local         ,2890735600,90735600/0001  ,,26/10/2006,12:25,Belfast,028 9068 2994     ,00:00:35,0,0.055
Local         ,2890735600,90735600/0001  ,,26/10/2006,12:25,Belfast,028 9024 8880     ,00:22:39,0,0.94
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,12:33,Mobile Phone,07880 504469      ,00:00:44,0,0.13
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,12:33,Mobile Phone,07920 832282      ,00:05:53,0,0.83
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,12:40,Mobile Phone,07899 058174      ,00:00:27,0,0.095
Local         ,2890735600,90735600/0001  ,,26/10/2006,12:41,Belfast,028 9043 9009     ,00:00:45,0,0.06
Local         ,2890735600,90735600/0001  ,,26/10/2006,12:50,Belfast,028 9068 2994     ,00:00:55,0,0.07
Local         ,2890735600,90735600/0001  ,,26/10/2006,12:59,Belfast,028 9066 3122     ,00:01:37,0,0.095
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,12:59,Mobile Phone,07768 050607      ,00:01:06,0,0.18
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:02,Mobile Phone,07768 050607      ,00:00:50,0,0.145
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:03,Mobile Phone,07798 655649      ,00:00:10,0,0.055
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:06,Mobile Phone,07798 655649      ,00:00:46,0,0.135
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:16,Mobile Phone,07917 544421      ,00:00:02,0,0.035
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:18,Mobile Phone,07730 674808      ,00:01:21,0,0.18
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:25,Mobile Phone,07917 544421      ,00:01:28,0,0.23
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:30,Lisburn,028 9266 5362     ,00:02:27,0,0.13
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:30,Mobile Phone,07968 185481      ,00:00:25,0,0.08
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:31,Belfast,028 9037 0030     ,00:01:24,0,0.09
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:34,Lisburn,028 9262 5891     ,00:02:15,0,0.12
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:38,Belfast,028 9043 9009     ,00:01:56,0,0.11
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:40,Mobile Phone,07968 185481      ,00:00:44,0,0.12
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:40,Lisburn,028 9262 5891     ,00:02:27,0,0.13
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:41,Mobile Phone,07917 544421      ,00:00:17,0,0.07
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:44,Mobile Phone,07715 033550      ,00:00:33,0,0.095
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,13:49,Mobile Phone,07920 186622      ,00:01:53,0,0.29
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:51,Belfast,028 9026 5354     ,00:00:16,0,0.045
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:51,Saintfield,028 9751 0384     ,00:01:09,0,0.08
Local         ,2890735600,90735600/0001  ,,26/10/2006,13:55,Belfast,028 9079 2900     ,00:01:52,0,0.105
0845 numbers       ,2890735600,90735600/0001  ,,26/10/2006,13:58,0845 Numbers,0845 1115555      ,00:59:56,0,2.014
Ntnl          ,2890735600,90735600/0001  ,,26/10/2006,13:58,Hull,01482 607350      ,00:00:18,0,0.055
Local         ,2890735600,90735600/0001  ,,26/10/2006,14:00,Belfast,028 9066 2366     ,00:00:28,0,0.05
Local         ,2890735600,90735600/0001  ,,26/10/2006,14:01,Belfast,028 9066 2366     ,00:00:03,0,0.035
Ntnl          ,2890735600,90735600/0001  ,,26/10/2006,14:02,Hull,01482 607350      ,00:01:19,0,0.14
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,14:02,Mobile Phone,07920 187555      ,00:03:11,0,0.465
Intnl         ,2890735600,90735600/0001  ,,26/10/2006,14:04,Ireland Rep,35317078860,00:00:40,0,0.085
Local         ,2890735600,90735600/0001  ,,26/10/2006,14:29,Belfast,028 9066 2366     ,00:08:49,0,0.385
Ntnl          ,2890735600,90735600/0001  ,,26/10/2006,14:32,Toomebridge,028 7965 0757     ,00:00:41,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,26/10/2006,14:39,Donaghmore,028 8776 1408     ,00:00:10,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,26/10/2006,14:41,Donaghmore,028 8776 1252     ,00:01:53,0,0.185
Local         ,2890735600,90735600/0001  ,,26/10/2006,14:44,Belfast,028 9045 3393     ,00:00:18,0,0.045
Local         ,2890735600,90735600/0001  ,,26/10/2006,14:45,Belfast,028 9094 2502     ,00:00:32,0,0.055
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,14:46,Mobile Phone,07768 323359      ,00:00:32,0,0.105
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,14:46,Mobile Phone,07845 736740      ,00:00:25,0,0.08
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,14:47,Mobile Phone,07968 185481      ,00:00:53,0,0.135
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,14:47,Mobile Phone,07920 187555      ,00:01:28,0,0.23
Local         ,2890735600,90735600/0001  ,,26/10/2006,14:48,Belfast,028 9066 4020     ,00:00:54,0,0.07
Ntnl          ,2890735600,90735600/0001  ,,26/10/2006,14:57,Omagh,028 8224 0044     ,00:00:28,0,0.07
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,14:57,Mobile Phone,07968 185481      ,00:01:06,0,0.16
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:07,Belfast,028 9068 2994     ,00:00:09,0,0.04
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:17,Belfast,028 9062 8877     ,00:01:11,0,0.08
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:18,Belfast,028 9094 2502     ,00:01:00,0,0.07
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:20,Mobile Phone,07879 436338      ,00:00:33,0,0.105
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:20,Antrim,028 9446 4277     ,00:02:13,0,0.12
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:21,Belfast,028 9037 0030     ,00:00:51,0,0.065
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:22,Mobile Phone,07909 958323      ,00:00:34,0,0.11
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:23,Lisburn,028 9266 2156     ,00:00:40,0,0.06
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:25,Belfast,028 9069 2334     ,00:00:13,0,0.04
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:26,Mobile Phone,07855 778085      ,00:00:05,0,0.04
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:28,Mobile Phone,07920 186638      ,00:00:03,0,0.04
Intnl         ,2890735600,90735600/0001  ,,26/10/2006,15:29,Irish Rp mbl,3.53864E+11,00:00:51,0,0.415
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:29,Belfast,028 9094 2502     ,00:01:04,0,0.075
0845 numbers       ,2890735600,90735600/0001  ,,26/10/2006,15:30,0845 Numbers,0845 1115555      ,00:24:50,0,0.835
Intnl         ,2890735600,90735600/0001  ,,26/10/2006,15:30,Ireland Rep,35314699099,00:01:56,0,0.185
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:32,Mobile Phone,07909 958323      ,00:01:52,0,0.285
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:35,Mobile Phone,07879 436338      ,00:06:35,0,0.925
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:35,Mobile Phone,07917 544421      ,00:00:04,0,0.04
Local         ,2890735600,90735600/0001  ,,26/10/2006,15:41,Belfast,028 9062 8877     ,00:01:01,0,0.075
Mobile        ,2890735600,90735600/0001  ,,26/10/2006,15:42,Mobile Phone,07786 913154      ,00:00:33,0,0.105
